,player_id,catches_taken_ema,run_out_direct_ema,run_out_throw_ema,stumpings_done_ema,balls_bowled_ema,runs_conceded_ema,wickets_taken_ema,maidens_ema,runs_scored_ema,balls_faced_ema,fours_scored_ema,sixes_scored_ema,fantasy_score_total_ema
145718,5d6064b0,1.3019259259259262,0.0,0.0,0.0,14.569185185185189,18.389333333333333,0.0,0.0,1.402074074074074,1.9490370370370373,0.0,0.10014814814814815,16.555259259259262
145724,5d6364f0,0.19852606858710564,0.0,0.0,0.0,14.32146018092364,15.308264306441092,0.5111892100350556,0.13333333333333333,7.735741087663468,10.374835538680083,0.4297933775461058,0.34897084224965713,27.747984238305136
145728,5d656f48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1333333333333333,0.0,0.0,2.0
145778,5d664346,0.7119117327954299,0.0,5.091009007365272e-05,0.0,0.5130070294874662,0.4151385213050866,0.002110117752868983,0.0006690617265194338,41.44448809369471,43.87392914354923,4.369537442900117,1.1362392933364158,60.16143574265509
145794,5d68fe4f,0.4889455144032923,0.0,0.0,0.0,13.540029629629633,8.989075226337448,1.1283358024691361,0.4889455144032923,2.8644846090534983,3.6713086419753096,0.4889455144032923,0.07522238683127573,46.16862683127572
145807,5d69930d,0.535313119959508,0.0,0.11555555555555556,0.15044477366255146,0.0,0.0,0.0,0.0,22.509931820493623,19.570987653923627,3.2548883218173557,0.16409381693722846,38.627844473863824
145821,5d6a1f76,0.2364412940942408,0.15562422879201632,0.11555555555555556,0.0,13.977735872842453,19.193303279433636,0.8570557020721942,0.07921770472831717,33.768084335689174,26.71435366689485,4.043006489347406,1.2380564533740324,78.64683028414412
145822,5d6e07a5,0.0,0.0,0.0,0.0,14.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
145862,5d77a96a,0.4219701076981283,0.05156779178907047,0.0,0.0,21.916037007760835,25.268057801262053,1.0998127758434904,0.005723804452329797,20.225443426934177,14.189800008398105,1.4262596155568823,1.535855167354137,65.95483486754985
145866,5d7f4f74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
145888,5d836a72,0.3996646573514647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.43363443587631,150.1163804143855,9.802770018123814,0.34492100192838004,97.73695427136444
145889,5d90eb77,0.0,0.0,0.0,0.0,20.0,0.0,7.0,4.0,13.0,15.0,1.0,0.0,263.0
145891,5d939369,0.0,0.0,0.0,0.0,8.471703703703703,7.982222222222221,0.0,0.0,3.3546666666666667,17.918518518518518,0.34903703703703703,0.0,0.9508148148148148
145970,5d99a16a,1.4848868631676349,0.0276256027441449,0.3637942419928061,0.5857909663548198,0.6009519320283623,0.4007085919692235,0.10015319159930601,0.0,32.27089173660312,48.89984285686656,3.9067775157951026,0.6719424684400794,63.789314832513185
